Restaurant ID,Country Code,City,"Restaurant Name,Address",Locality,Locality Verbose,Longitude,Latitude,Cuisines,Restaurant_Name,Address,Locality_1,3,4,5,Average Cost for two,Currency,Has Table booking,Has Online delivery,Price range,Aggregate rating,Rating text,Votes,Country,Continent
305942,1,New Delhi,"Shree Manakamna Fast Food,267, Ek Minar Masjid Road, Lalita Park, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2732552,28.6300597,Chinese,Shree Manakamna Fast Food,267, Ek Minar Masjid Road, Lalita Park, Laxmi Nagar, New Delhi,300,Indian Rupees(Rs.),No,No,1,3.4,Average,31,India,Asia
18208895,1,New Delhi,"The Chinese Hut,M-134, Jagat Ram Park, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2759194,28.6351409,"Chinese, Fast Food",The Chinese Hut,M-134, Jagat Ram Park, Laxmi Nagar, New Delhi,,350,Indian Rupees(Rs.),No,No,1,3,Average,10,India,Asia
309190,1,New Delhi,"The Chinese Hut,Shop 9, West Guru Angad Nagar, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2791371,28.6393449,"Chinese, Fast Food",The Chinese Hut,Shop 9, West Guru Angad Nagar, Laxmi Nagar, New Delhi,,300,Indian Rupees(Rs.),No,Yes,1,3.2,Average,23,India,Asia
18472702,1,New Delhi,"The Chinese Kitchen,F-11, Shop 10, Vijay Chowk, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",0,0,Chinese,The Chinese Kitchen,F-11, Shop 10, Vijay Chowk, Laxmi Nagar, New Delhi,350,Indian Rupees(Rs.),No,No,1,3.1,Average,7,India,Asia
311331,1,New Delhi,"Twenty Four Seven,E-371, Nirman Vihar, Near, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2882664,28.6370646,Fast Food,Twenty Four Seven,E-371, Nirman Vihar, Near, Laxmi Nagar, New Delhi,250,Indian Rupees(Rs.),No,No,1,3.1,Average,13,India,Asia
18418242,1,New Delhi,"Vegie Kitchen,Shop 3, Krishan Kunj, Main Market, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2798445,28.6391674,"Chinese, North Indian",Vegie Kitchen,Shop 3, Krishan Kunj, Main Market, Laxmi Nagar, New Delhi,250,Indian Rupees(Rs.),No,No,1,3.1,Average,10,India,Asia
18365372,1,New Delhi,"Behrouz Biryani,Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2813556,28.6342182,Biryani,Behrouz Biryani,Laxmi Nagar, New Delhi,,,,600,Indian Rupees(Rs.),No,Yes,2,3.5,Good,22,India,Asia
18415367,1,New Delhi,"Burger King,F-15 ,Vijay block, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2838434,28.634669,"Burger, Fast Food",Burger King,F-15 ,Vijay block, Laxmi Nagar, New Delhi,,500,Indian Rupees(Rs.),No,Yes,2,3.5,Good,66,India,Asia
18382755,1,New Delhi,"Mohit di Hatti,93-B,Guru Ram Das Nagar, Main Market, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2787671,28.6390651,Street Food,Mohit di Hatti,93-B,Guru Ram Das Nagar, Main Market, Laxmi Nagar, New Delhi,200,Indian Rupees(Rs.),No,No,1,3.8,Good,70,India,Asia
312385,1,New Delhi,"Play Pizza,Shop 2, DDA Market, Opposite V3S Mall, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2859338,28.6368181,"Italian, Pizza",Play Pizza,Shop 2, DDA Market, Opposite V3S Mall, Laxmi Nagar, New Delhi,600,Indian Rupees(Rs.),No,Yes,2,3.8,Good,270,India,Asia
18345730,1,New Delhi,"Sushiya Express,L 49, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.285893,28.6355744,"Sushi, Asian",Sushiya Express,L 49, Laxmi Nagar, New Delhi,,,800,Indian Rupees(Rs.),No,Yes,2,3.7,Good,40,India,Asia
312639,1,New Delhi,"Tantrum Coffee Bar,Near Nirman Vihar Metro Station, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2868134,28.6378437,"Cafe, Pizza",Tantrum Coffee Bar,Near Nirman Vihar Metro Station, Laxmi Nagar, New Delhi,,,500,Indian Rupees(Rs.),No,No,2,3.5,Good,54,India,Asia
18381652,1,New Delhi,"Chawla's Tandoori Junction,G1,2,3, Metroplex East Mall, Old Radhu Palace,  Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2836758,28.6398892,"North Indian, Mughlai",Chawla's Tandoori Junction,G1,2,3, Metroplex East Mall, Old Radhu Palace,500,Indian Rupees(Rs.),No,No,2,0,Not rated,3,India,Asia
18440186,1,New Delhi,"Chennai Express Greens,U-135, Near Laxmi Nagar Metro Station, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2773871,28.6306676,South Indian,Chennai Express Greens,U-135, Near Laxmi Nagar Metro Station, Laxmi Nagar, New Delhi,,250,Indian Rupees(Rs.),No,No,1,0,Not rated,0,India,Asia
18421464,1,New Delhi,"Omi Pizza,D 3/93, Near Laxmi Nagar Metro Station, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2762533,28.6302238,Fast Food,Omi Pizza,D 3/93, Near Laxmi Nagar Metro Station, Laxmi Nagar, New Delhi,,350,Indian Rupees(Rs.),No,No,1,0,Not rated,0,India,Asia
18440394,1,New Delhi,"South Indian & Chinese Fast Food,U-112, B/ 1, Vikas Marg, Near Laxmi Nagar Metro Station, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2777733,28.6302006,"South Indian, Chinese, Fast Food",South Indian & Chinese Fast Food,U-112, B/ 1, Vikas Marg, Near Laxmi Nagar Metro Station, Laxmi Nagar,350,Indian Rupees(Rs.),No,No,1,0,Not rated,0,India,Asia
18441680,1,New Delhi,"The Khoj Cafe Restaurent,Galli 11-12, D-324, Lalita Park, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2762533,28.6302238,"Chinese, North Indian",The Khoj Cafe Restaurent,Galli 11-12, D-324, Lalita Park, Laxmi Nagar, New Delhi,300,Indian Rupees(Rs.),No,No,1,0,Not rated,0,India,Asia
6122,1,New Delhi,"Bharat Chicken Inn,G-1, CSC, Pankaj Plaza, DDA Market, Near Nirman Vihar Metro Station, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2863012,28.6368165,"Mughlai, Fast Food, North Indian",Bharat Chicken Inn,G-1, CSC, Pankaj Plaza, DDA Market, Near Nirman Vihar Metro Station,800,Indian Rupees(Rs.),No,Yes,2,2.4,Poor,41,India,Asia
584,1,New Delhi,"Nathu's Sweets,F-17, Vijay Block, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2835016,28.634547,"North Indian, South Indian, Street Food, Chinese, Fast Food, Mithai",Nathu's Sweets,F-17, Vijay Block, Laxmi Nagar, New Delhi,,400,Indian Rupees(Rs.),No,Yes,1,2.1,Poor,121,India,Asia
4725,1,New Delhi,"Wah Ji Wah,B-35, Gurunanak Pura, Near V3S Mall, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2850298,28.6371081,"North Indian, Chinese",Wah Ji Wah,B-35, Gurunanak Pura, Near V3S Mall, Laxmi Nagar, New Delhi,500,Indian Rupees(Rs.),No,Yes,2,2.2,Poor,120,India,Asia
18070486,1,New Delhi,"QD's Restaurant,A-47, GuruNanakpura, Near Nirman Vihar Metro Station, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2856137,28.6363985,"Chinese, North Indian, Fast Food, Italian",QD's Restaurant,A-47, GuruNanakpura, Near Nirman Vihar Metro Station, Laxmi Nagar, New Delhi,800,Indian Rupees(Rs.),No,Yes,2,4.1,Very Good,675,India,Asia
3943,1,New Delhi,"Henri's Bar - Le Meridien,Le Meridien, Windsor Place, Janpath, New Delhi","Le Meridien, Janpath","Le Meridien, Janpath, New Delhi",77.2185552,28.6187736,Finger Food,Henri's Bar - Le Meridien,Le Meridien, Windsor Place, Janpath, New Delhi,,2000,Indian Rupees(Rs.),No,No,4,3.3,Average,20,India,Asia
3246,1,New Delhi,"Le Belvedere - Le Meridien,Le Meridien, Windsor Place, Janpath, New Delhi","Le Meridien, Janpath","Le Meridien, Janpath, New Delhi",77.2185552,28.6188632,Chinese,Le Belvedere - Le Meridien,Le Meridien, Windsor Place, Janpath, New Delhi,,5000,Indian Rupees(Rs.),Yes,No,4,3.5,Good,114,India,Asia
4380,1,New Delhi,"Longitude - Le Meridien,Le Meridien, Windsor Place, Janpath, New Delhi","Le Meridien, Janpath","Le Meridien, Janpath, New Delhi",77.2185114,28.6185594,Cafe,Longitude - Le Meridien,Le Meridien, Windsor Place, Janpath, New Delhi,,2000,Indian Rupees(Rs.),No,No,4,3.9,Good,90,India,Asia
6600,1,New Delhi,"Nero - Le Meridien,Le Meridien, Windsor Place, Janpath, New Delhi","Le Meridien, Janpath","Le Meridien, Janpath, New Delhi",77.2184654,28.6188547,Finger Food,Nero - Le Meridien,Le Meridien, Windsor Place, Janpath, New Delhi,,3000,Indian Rupees(Rs.),Yes,No,4,3.5,Good,39,India,Asia
3937,1,New Delhi,"The One - Le Meridien,Le Meridien, Windsor Place, Janpath, New Delhi","Le Meridien, Janpath","Le Meridien, Janpath, New Delhi",77.2185552,28.6188632,Continental,The One - Le Meridien,Le Meridien, Windsor Place, Janpath, New Delhi,,4500,Indian Rupees(Rs.),Yes,No,4,3.8,Good,273,India,Asia
3235,1,New Delhi,"Eau De Monsoon - Le Meridien,Le Meridien, Windsor Place, Janpath, New Delhi","Le Meridien, Janpath","Le Meridien, Janpath, New Delhi",77.2185653,28.6187207,"Continental, European, North Indian, French",Eau De Monsoon - Le Meridien,Le Meridien, Windsor Place, Janpath, New Delhi,,4500,Indian Rupees(Rs.),Yes,No,4,4,Very Good,189,India,Asia
306815,1,New Delhi,"Slounge - Lemon Tree Premier,Lemon Tree Premier, Asset 6, Aerocity Hospitality District, Near, Aerocity, New Delhi","Lemon Tree Premier, Aerocity","Lemon Tree Premier, Aerocity, New Delhi",77.120911,28.552036,North Indian,Slounge - Lemon Tree Premier,Lemon Tree Premier, Asset 6, Aerocity Hospitality District, Near, Aerocity,1000,Indian Rupees(Rs.),Yes,No,3,3.5,Good,26,India,Asia
5869,1,New Delhi,"Al Bake,32, Food Court, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi","Living Style Mall, Jasola","Living Style Mall, Jasola, New Delhi",77.2969779,28.5411661,"North Indian, Chinese",Al Bake,32, Food Court, Living Style Mall, Main Kalindi Kunj Road, Jasola,600,Indian Rupees(Rs.),No,No,2,2.5,Average,66,India,Asia
18273623,1,New Delhi,"Al-Bawarchi,33, Ground Floor, Living Style Mall, Jasola, New Delhi","Living Style Mall, Jasola","Living Style Mall, Jasola, New Delhi",77.2970442,28.5413659,"North Indian, Mughlai, Chinese",Al-Bawarchi,33, Ground Floor, Living Style Mall, Jasola, New Delhi,650,Indian Rupees(Rs.),No,No,2,3.1,Average,15,India,Asia
2997,1,New Delhi,"Big Dragon,42, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi","Living Style Mall, Jasola","Living Style Mall, Jasola, New Delhi",77.296874,28.5411385,"Chinese, Thai",Big Dragon,42, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi,650,Indian Rupees(Rs.),No,No,2,3.1,Average,81,India,Asia
3371,1,New Delhi,"BTW,1 & 2, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi","Living Style Mall, Jasola","Living Style Mall, Jasola, New Delhi",77.2967702,28.5411254,"North Indian, Street Food, South Indian, Mithai",BTW,1 & 2, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi,400,Indian Rupees(Rs.),No,No,1,3.3,Average,205,India,Asia
3003,1,New Delhi,"Capital Curry,3rd Floor, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi","Living Style Mall, Jasola","Living Style Mall, Jasola, New Delhi",77.2968044,28.54114,"North Indian, Mughlai",Capital Curry,3rd Floor, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi,1000,Indian Rupees(Rs.),Yes,No,3,3.1,Average,54,India,Asia
3004,1,New Delhi,"Domino's Pizza,14-16, Ground Floor, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi","Living Style Mall, Jasola","Living Style Mall, Jasola, New Delhi",77.2968703,28.541291,"Pizza, Fast Food",Domino's Pizza,14-16, Ground Floor, Living Style Mall, Main Kalindi Kunj Road, Jasola,700,Indian Rupees(Rs.),No,No,2,2.5,Average,81,India,Asia
3744,1,New Delhi,"Ekta's Kitchen,34, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi","Living Style Mall, Jasola","Living Style Mall, Jasola, New Delhi",77.2972363,28.5413197,"North Indian, Mughlai, Chinese",Ekta's Kitchen,34, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi,650,Indian Rupees(Rs.),No,Yes,2,3.2,Average,67,India,Asia
9996,1,New Delhi,"Gopal's,Shop 23/24, Living Style Mall, Jasola, New Delhi","Living Style Mall, Jasola","Living Style Mall, Jasola, New Delhi",77.2967478,28.5412029,"Ice Cream, Street Food",Gopal's,Shop 23/24, Living Style Mall, Jasola, New Delhi,,150,Indian Rupees(Rs.),No,No,1,2.9,Average,8,India,Asia
2999,1,New Delhi,"Moti Mahal Delux,313, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi","Living Style Mall, Jasola","Living Style Mall, Jasola, New Delhi",77.2971584,28.5413284,"North Indian, Mughlai, Chinese",Moti Mahal Delux,313, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi,1000,Indian Rupees(Rs.),Yes,Yes,3,2.6,Average,72,India,Asia
9929,1,New Delhi,"Open Oven,GF 39, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi","Living Style Mall, Jasola","Living Style Mall, Jasola, New Delhi",77.2968302,28.5413124,"Bakery, Desserts, Fast Food",Open Oven,GF 39, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi,250,Indian Rupees(Rs.),No,No,1,3.4,Average,51,India,Asia
3002,1,New Delhi,"Relax Xpress,30 & 31, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi","Living Style Mall, Jasola","Living Style Mall, Jasola, New Delhi",77.2972593,28.541297,"North Indian, Mughlai, Chinese",Relax Xpress,30 & 31, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi,700,Indian Rupees(Rs.),No,Yes,2,3.2,Average,75,India,Asia
5899,1,New Delhi,"Roll Club,30,G.F, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi","Living Style Mall, Jasola","Living Style Mall, Jasola, New Delhi",77.2969868,28.541186,Fast Food,Roll Club,30,G.F, Living Style Mall, Main Kalindi Kunj Road, Jasola,250,Indian Rupees(Rs.),No,No,1,2.7,Average,27,India,Asia
2995,1,New Delhi,"SM Gopal Ice Cream & Cakes,8, Ground Floor, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi","Living Style Mall, Jasola","Living Style Mall, Jasola, New Delhi",77.29685,28.5412728,"Ice Cream, Desserts",SM Gopal Ice Cream & Cakes,8, Ground Floor, Living Style Mall, Main Kalindi Kunj Road, Jasola,200,Indian Rupees(Rs.),No,No,1,3.2,Average,15,India,Asia
9316,1,New Delhi,"Bangla Sweet Corner,32 & 32/A, Khanna Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.220711,28.582058,"Chinese, North Indian, Mithai, Street Food",Bangla Sweet Corner,32 & 32/A, Khanna Market, Lodhi Colony, New Delhi,,400,Indian Rupees(Rs.),No,No,1,2.6,Average,32,India,Asia
311766,1,New Delhi,"Chinois,27, Main Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.22361319,28.58455646,Asian,Chinois,27, Main Market, Lodhi Colony, New Delhi,,1500,Indian Rupees(Rs.),Yes,No,3,3,Average,7,India,Asia
3493,1,New Delhi,"Dawat,70, Khanna Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.2205314,28.5838333,"North Indian, Chinese, Mughlai",Dawat,70, Khanna Market, Lodhi Colony, New Delhi,,450,Indian Rupees(Rs.),No,No,1,2.9,Average,49,India,Asia
18027962,1,New Delhi,"Establishment Ristorante,96, Meherchand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",0,0,Bakery,Establishment Ristorante,96, Meherchand Market, Lodhi Colony, New Delhi,,400,Indian Rupees(Rs.),No,No,1,3.1,Average,12,India,Asia
1407,1,New Delhi,"Ganesha Sweets & Restaurant,19, Mehar Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.2264595,28.5863699,"North Indian, Mithai, Street Food",Ganesha Sweets & Restaurant,19, Mehar Chand Market, Lodhi Colony, New Delhi,,500,Indian Rupees(Rs.),No,No,2,2.6,Average,26,India,Asia
1917,1,New Delhi,"Gopala,8, Meherchand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.2263697,28.5867198,"Mithai, Street Food",Gopala,8, Meherchand Market, Lodhi Colony, New Delhi,,250,Indian Rupees(Rs.),No,No,1,3.3,Average,25,India,Asia
3497,1,New Delhi,"Green Chick Chop,56, Khanna Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.2206212,28.5829457,"Raw Meats, North Indian, Fast Food",Green Chick Chop,56, Khanna Market, Lodhi Colony, New Delhi,,350,Indian Rupees(Rs.),No,No,1,2.9,Average,12,India,Asia
3494,1,New Delhi,"Hot Chimney,68-69, Khanna Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.2205314,28.5837437,"North Indian, Chinese, Mughlai",Hot Chimney,68-69, Khanna Market, Lodhi Colony, New Delhi,,850,Indian Rupees(Rs.),Yes,No,2,2.5,Average,55,India,Asia
18222557,1,New Delhi,"Icon,27, Main Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.2237649,28.5845896,"Chinese, North Indian",Icon,27, Main Market, Lodhi Colony, New Delhi,,1000,Indian Rupees(Rs.),Yes,No,3,3.2,Average,18,India,Asia
1397,1,New Delhi,"Juneja's Eating Plaza,74, Mehar Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.226729,28.5845134,"North Indian, Mughlai, Chinese, Fast Food",Juneja's Eating Plaza,74, Mehar Chand Market, Lodhi Colony, New Delhi,,700,Indian Rupees(Rs.),No,Yes,2,3.4,Average,98,India,Asia
18346857,1,New Delhi,"Lodhi Knights,Shop 14, Tejdar Babbar Market, Khanna Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.2202427,28.5853283,Fast Food,Lodhi Knights,Shop 14, Tejdar Babbar Market, Khanna Market, Lodhi Colony, New Delhi,200,Indian Rupees(Rs.),No,No,1,3.1,Average,8,India,Asia
6222,1,New Delhi,"Ram Singh's Bhoj,66 A, Khanna Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.2205314,28.5834749,"Mithai, Street Food",Ram Singh's Bhoj,66 A, Khanna Market, Lodhi Colony, New Delhi,,350,Indian Rupees(Rs.),No,No,1,2.9,Average,6,India,Asia
5727,1,New Delhi,"Republic of Chicken,96, Meharchand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.2268188,28.5836257,"Raw Meats, Fast Food",Republic of Chicken,96, Meharchand Market, Lodhi Colony, New Delhi,,400,Indian Rupees(Rs.),No,No,1,2.7,Average,10,India,Asia
776,1,New Delhi,"Slice of Italy,Shop 147, Mehar Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.2269022,28.5823705,"Italian, Pizza, Bakery",Slice of Italy,Shop 147, Mehar Chand Market, Lodhi Colony, New Delhi,,700,Indian Rupees(Rs.),Yes,Yes,2,3.3,Average,171,India,Asia
305604,1,New Delhi,"Subway,107, Meharchand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.226729,28.583169,"American, Fast Food, Salad, Healthy Food",Subway,107, Meharchand Market, Lodhi Colony, New Delhi,,500,Indian Rupees(Rs.),No,Yes,2,3.2,Average,66,India,Asia
18391309,1,New Delhi,"The Altitude Cafe and Deli,116, Meher Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.1683836,28.5953744,Cafe,The Altitude Cafe and Deli,116, Meher Chand Market, Lodhi Colony, New Delhi,,600,Indian Rupees(Rs.),No,No,2,3.1,Average,11,India,Asia
18255171,1,New Delhi,"Tokyo Mon Amour,28, Main Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",0,0,"Japanese, French",Tokyo Mon Amour,28, Main Market, Lodhi Colony, New Delhi,,2200,Indian Rupees(Rs.),Yes,No,4,3.1,Average,10,India,Asia
313280,1,New Delhi,"Bhane,135/136, Mehar Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.22693745,28.58222618,Ice Cream,Bhane,135/136, Mehar Chand Market, Lodhi Colony, New Delhi,,300,Indian Rupees(Rs.),No,No,1,3.6,Good,26,India,Asia
18279453,1,New Delhi,"Celeste,48, Mehar Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.2264595,28.5852944,"Cafe, Desserts, Bakery",Celeste,48, Mehar Chand Market, Lodhi Colony, New Delhi,,500,Indian Rupees(Rs.),No,No,2,3.5,Good,14,India,Asia
9315,1,New Delhi,"Chidambaram's New Madras Hotel,7, Khanna Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.2208457,28.5807713,"South Indian, Fast Food",Chidambaram's New Madras Hotel,7, Khanna Market, Lodhi Colony, New Delhi,,400,Indian Rupees(Rs.),No,Yes,1,3.8,Good,330,India,Asia
18438416,1,New Delhi,"CJ's Fresh,39 Meharchand Market, 1st floor, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.2265194,28.5857905,"American, Italian, Bakery, Deli, Burger, Sandwich, Pizza",CJ's Fresh,39 Meharchand Market, 1st floor, Lodhi Colony, New Delhi,,1000,Indian Rupees(Rs.),No,Yes,3,3.8,Good,25,India,Asia
303753,1,New Delhi,"Elma's Brasserie,73, Meherchand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.226711,28.5844597,"American, Continental, Italian, Bakery",Elma's Brasserie,73, Meherchand Market, Lodhi Colony, New Delhi,,2000,Indian Rupees(Rs.),Yes,Yes,4,3.7,Good,393,India,Asia
7515,1,New Delhi,"Kunafa,70, Mehar Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.22656094,28.58456559,"Desserts, Middle Eastern, Turkish",Kunafa,70, Mehar Chand Market, Lodhi Colony, New Delhi,,300,Indian Rupees(Rs.),No,Yes,1,3.9,Good,200,India,Asia
308195,1,New Delhi,"Lahori Gate,97, Meherchand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.2269086,28.5836343,"Mughlai, North Indian",Lahori Gate,97, Meherchand Market, Lodhi Colony, New Delhi,,1800,Indian Rupees(Rs.),Yes,Yes,3,3.5,Good,148,India,Asia
306088,1,New Delhi,"M I Food Center,43, Mehar Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.2264595,28.5855632,"North Indian, Mughlai, Chinese",M I Food Center,43, Mehar Chand Market, Lodhi Colony, New Delhi,,600,Indian Rupees(Rs.),No,No,2,3.8,Good,202,India,Asia
307223,1,New Delhi,"Sugar Blossoms,132 Meharchand Market, Lodhi Road, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.226937,28.5821,"Desserts, Bakery",Sugar Blossoms,132 Meharchand Market, Lodhi Road, Lodhi Colony, New Delhi,,300,Indian Rupees(Rs.),No,No,1,3.6,Good,58,India,Asia
18472648,1,New Delhi,"Eywa by Saby @ Celeste,48, Mehar Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",0,0,Cafe,Eywa by Saby @ Celeste,48, Mehar Chand Market, Lodhi Colony, New Delhi,,1000,Indian Rupees(Rs.),Yes,No,3,0,Not rated,2,India,Asia
658,1,New Delhi,"Cafe Coffee Day,Meherchand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.2265367,28.5849428,Cafe,Cafe Coffee Day,Meherchand Market, Lodhi Colony, New Delhi,,,450,Indian Rupees(Rs.),No,No,1,2.3,Poor,52,India,Asia
304931,1,New Delhi,"Guppy,28, Main Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.2239062,28.584686,"Japanese, Sushi",Guppy,28, Main Market, Lodhi Colony, New Delhi,,2900,Indian Rupees(Rs.),Yes,No,4,4.1,Very Good,665,India,Asia
18277165,1,New Delhi,"Ping's Cafi Orient,13, Main Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.223226,28.5837316,Asian,Ping's Cafi Orient,13, Main Market, Lodhi Colony, New Delhi,,2100,Indian Rupees(Rs.),Yes,No,4,4.1,Very Good,278,India,Asia
1819,1,New Delhi,"The All American Diner,India Habitat Centre, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.2258757,28.5887789,"American, Fast Food",The All American Diner,India Habitat Centre, Lodhi Colony, New Delhi,,,1000,Indian Rupees(Rs.),No,No,3,4.1,Very Good,3495,India,Asia
6203,1,New Delhi,"Armaan's Restaurant,Shop 3, Market 2 Complex, Near Pragati Vihar Hostel, Lodhi Road, New Delhi",Lodhi Road,"Lodhi Road, New Delhi",77.23113,28.5890553,"North Indian, South Indian, Chinese",Armaan's Restaurant,Shop 3, Market 2 Complex, Near Pragati Vihar Hostel, Lodhi Road, New Delhi,500,Indian Rupees(Rs.),No,No,2,2.8,Average,8,India,Asia
5840,1,New Delhi,"Garden Chef,Opposite Lodhi Road Post Office, Lodhi Road, New Delhi",Lodhi Road,"Lodhi Road, New Delhi",77.2194086,28.5897758,Chinese,Garden Chef,Opposite Lodhi Road Post Office, Lodhi Road, New Delhi,,,450,Indian Rupees(Rs.),No,No,1,3,Average,63,India,Asia
