Churn,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,CustomerCareCalls,ReceivedCalls,OutboundCalls,InboundCalls,MonthsInService,UniqueSubs,ActiveSubs,RetentionCalls,RetentionOffersAccepted,IncomeGroup,AdjustmentsToCreditRating,CreditRating,PrizmCode,Occupation
0,77.04,1250,60,0,3.7,229,39,2,14,1,1,0,0,6,0,3,2,4
0,102.16,944,102,0.5,0,65.1,20.3,2.3,13,2,2,0,0,5,0,2,2,4
0,35.3,1113,45,0,7,275,41,12,14,1,1,0,0,0,0,2,4,4
1,66.59,424,30,0,0,151.9,16.3,2.3,14,1,1,0,0,3,0,4,4,4
0,47.74,23,60,0.25,0,0,0,0,20,2,2,0,0,4,0,1,4,4
0,43.48,279,30,0,0,35.9,25,1,14,1,1,0,0,2,0,2,2,4
1,23.6,34,20,0,0,1.3,2.3,0,14,1,1,0,0,6,0,4,4,5
0,35.65,271,40,0,1,78.9,22.7,12,16,1,1,0,0,0,0,2,4,4
0,107.68,588,95,1.24,1,135,25.7,6.3,16,2,2,0,0,5,0,2,2,4
1,30.84,136,30,0.74,0,41.4,21.7,2,20,1,1,0,0,7,0,2,4,4
0,16.84,160,10,0,0,22.7,18.3,7,14,2,2,0,0,6,0,1,2,5
0,90.01,580,70,1.24,1,71.1,41,12,16,2,2,0,0,4,0,3,4,4
0,33.49,121,30,0.25,0,11.7,26.3,3.7,16,1,1,0,0,4,0,4,2,4
1,33.99,304,33,0.66,0.3,64.2,10,7.7,20,2,2,0,0,0,0,3,4,4
0,10.34,294,10,0.25,0,27.6,11,2.7,14,2,2,0,0,7,0,2,1,4
1,32.36,45,20,0,0.3,23.9,0.3,0,14,1,1,0,0,0,0,2,4,4
0,19.99,9,30,0,0,0,0,0,18,1,1,0,0,6,0,3,2,5
1,26.42,0,30,0,0,0,0,0,14,2,2,0,0,6,0,4,4,4
0,54.59,469,50,0,0.3,77.1,39,6,16,1,1,0,0,7,0,3,4,4
1,50.44,502,60,0,0,125.7,10,12,14,1,1,0,0,0,0,2,4,4
0,33.35,197,30,1.24,0,39.4,7.7,0,18,1,1,0,0,7,0,2,2,4
0,57.12,362,30,1.24,0.3,45.9,13.3,6.7,14,2,2,0,0,3,0,3,4,4
1,38.73,188,60,1.24,0.7,18.3,3.7,0.3,20,1,1,0,0,5,0,4,1,5
0,68.14,1606,52,0.5,13.3,483.8,41,12,18,1,1,0,0,7,0,4,2,4
1,37.81,240,40,0.25,3.7,40.5,5,1,14,2,1,0,0,3,0,4,4,3
0,58.84,553,60,0.5,0,69.7,41,11.7,14,2,2,0,0,6,0,2,2,5
0,29.99,152,30,0,10,13.9,7.3,0.7,18,1,1,0,0,4,0,2,2,4
0,42.83,870,55,0,32,373.4,41,12,16,1,1,0,0,1,0,4,4,4
1,44.14,279,40,0.25,0.3,61.9,38.3,4.7,14,1,1,0,0,4,0,3,4,4
1,70.74,418,45,0.25,0,188.5,19.3,1,20,1,1,0,0,5,0,2,4,4
1,5,0,5,0,0,0,0,0,20,2,1,0,0,0,0,2,4,4
0,135.61,1543,97,0.74,5,167.3,41,12,14,1,1,0,0,4,0,4,3,4
0,10.59,93,10,0.5,0,14.4,14.3,7.7,14,2,2,0,0,6,0,1,2,5
0,108.5,2039,95,0.99,3,674.5,41,12,20,2,2,0,0,6,0,1,4,4
0,112.06,936,105,1.24,1.3,244.9,41,12,14,1,1,0,0,0,0,3,1,4
1,72.63,518,70,1.24,0,126.3,30,12,14,2,2,0,0,0,0,3,4,4
0,47.55,550,42,0.5,0,94.9,32.7,8.7,20,1,1,0,0,1,0,2,4,4
0,50.99,252,51,0.25,0.7,34.6,2.7,2.7,20,1,1,0,0,0,0,3,2,4
1,91.04,997,95,0.99,0,312.3,7.7,0.3,20,1,1,0,0,7,0,2,1,4
0,5,0,5,0,0,0,0,0,18,2,1,0,0,7,0,1,2,4
0,65.78,1678,60,0.5,9.3,455.3,41,12,14,1,1,0,0,7,0,2,4,4
1,92.7,759,60,0.74,0,94.9,40.3,12,14,1,1,0,0,5,0,2,1,4
0,34.99,126,45,0,0,0,0.3,0,20,1,1,0,0,0,0,2,1,4
1,163.23,0,160,0,0,0,0,0,20,2,2,0,0,0,0,4,4,4
1,22.01,98,22,0,3.7,17.6,3,2,20,1,1,0,0,1,0,4,4,4
0,38.24,728,30,0,19.7,414.9,41,12,20,2,2,0,0,3,0,4,4,4
0,60.99,403,60,1.24,0,33.1,40.7,5,14,2,2,0,0,4,0,2,2,4
0,224.12,1817,66,0.74,0,728.5,37.3,12,18,1,1,0,0,0,0,3,3,4
0,75,200,85,0,0,16.1,3.7,0.7,18,2,2,0,0,7,0,2,4,5
1,73.96,942,60,0.5,0.7,144.2,41,8.7,14,1,1,0,0,0,0,4,2,4
0,33.24,92,30,0,0,5,20,1,16,1,1,0,0,7,0,4,4,5
0,55.98,284,50,1.24,3.7,56.7,28.7,1.7,18,1,1,0,0,0,0,4,4,4
0,71.92,339,30,0,0,49.9,22.7,12,18,2,2,0,0,2,0,3,4,4
1,10.62,92,10,0,0,8,13.7,5,14,2,2,0,0,0,0,1,1,4
0,12.3,234,10,0,0,34,6.7,9.3,20,2,2,0,0,7,0,2,1,4
1,31.13,216,40,0,8.3,9.3,6.3,0.3,20,1,1,0,0,7,0,2,2,4
0,112.6,712,95,0.5,0.3,257.1,26.3,12,18,2,2,0,0,7,0,2,4,4
0,225.96,2759,130,1.24,5,352.5,41,9.7,20,2,2,0,0,0,0,4,4,4
0,33.24,181,35,0,0,19.2,4.3,1.3,18,2,2,0,0,0,0,2,4,4
1,53.24,498,60,0,2.3,39.1,41,2.3,18,2,2,0,0,6,0,4,4,4
0,165.37,692,160,1.24,2.7,90.9,41,5.3,16,1,1,0,0,4,0,3,4,4
0,35.6,111,37,0.5,0,4.5,10.3,0.3,20,2,2,0,0,7,0,3,2,4
0,33.35,72,30,0,0,12.8,8.7,0,20,1,1,0,0,5,0,2,4,5
1,11.69,352,10,0,0,129.5,41,12,18,2,2,0,0,0,0,3,1,4
0,38.64,450,44,0,7.3,64.2,20,1.3,14,1,1,0,0,6,0,4,4,4
0,80.27,394,60,1.24,0,35.4,41,0,20,1,1,0,0,7,0,2,2,4
0,34.99,683,45,0,2.7,9.1,6.3,2.3,18,1,1,0,0,7,0,2,4,4
1,36.88,283,30,0,0.7,64.4,25.7,6,16,2,2,0,0,7,0,3,2,4
0,73.43,948,60,1.24,1,241.9,41,12,14,1,1,0,0,6,0,2,2,5
1,33.86,58,30,0.25,0,3.2,5,0,20,1,1,0,0,6,0,2,4,4
1,151.58,583,43,1.24,0,34.3,0.7,0,16,1,1,0,0,6,0,2,3,5
1,66.08,514,50,0,0,267.3,5,2.7,16,1,1,0,0,3,0,1,2,4
0,48.59,332,40,0.25,14.7,0,2.3,0,18,1,1,0,0,1,0,3,1,4
0,141.18,2377,74,1.24,10,401.8,41,12,18,2,1,0,0,0,0,4,2,4
0,32.3,72,30,0,0,21.5,4,2,16,1,1,0,0,7,0,2,2,4
0,91.62,1065,70,0.74,0,401.5,37.7,12,18,1,1,0,0,7,0,2,1,4
1,80.62,498,30,0,0.7,193,7,0.7,18,1,1,0,0,0,0,4,4,4
1,20.17,0,20,0,0,0,0,0,13,2,2,0,0,5,0,1,4,4
1,129.9,1946,95,0.74,4.3,509,41,0.7,13,1,1,0,0,5,0,4,4,1
1,33.47,130,30,0,0.3,39.3,7.7,0,18,1,1,0,0,5,0,2,4,4
1,38.24,192,45,0,0,28.9,8.7,11.7,20,2,2,0,0,0,0,2,4,4
1,34.99,198,45,0,0,45.5,7.7,3.7,18,2,2,0,0,6,0,4,4,4
0,46.4,168,52,0.25,0,73.4,4,0,13,1,1,0,0,3,0,2,2,4
0,77.67,1526,60,1.24,27.3,524.5,41,12,15,1,1,0,0,0,0,4,2,4
0,64.64,469,60,0.25,0.7,125.5,11,1.7,16,1,1,0,0,5,0,3,4,4
0,60.73,1068,70,0.74,0,224.9,41,12,16,2,1,0,0,3,0,3,4,4
0,50.73,78,60,0.74,0,0,0,0,18,2,2,0,0,7,0,2,1,5
1,150.53,1765,119,1.24,1.3,213,40.7,2.3,20,1,1,0,0,6,0,4,4,4
1,20.74,6,20,0,0,0,0,0,20,1,1,0,0,7,0,2,4,4
1,84.53,395,95,0,0,11,6.7,0,16,1,1,0,0,1,0,2,3,5
0,23.31,1392,10,0,0,311.3,41,12,20,2,2,0,0,7,0,1,2,4
0,61.07,843,50,0.99,1.7,22.8,19.7,1,18,2,1,0,0,4,0,2,4,4
0,37.92,221,32,0.25,1,64.9,10.7,1.7,16,1,1,0,0,6,0,4,2,4
0,38.48,248,40,0,0.7,99.4,5,4.7,13,1,1,0,0,6,0,2,2,5
0,31,24,40,0,0.7,0,2.3,0,13,1,1,0,0,6,0,4,3,4
1,34.31,156,45,0,0.3,16.9,12.3,0,20,1,1,0,0,6,0,1,4,4
1,167.81,1362,85,1.24,0,154.5,21.3,0,20,1,1,0,0,5,0,2,1,5
0,75.48,1198,95,0.5,0,249.1,17.7,3.3,18,1,1,0,0,7,0,2,1,5
1,23.21,298,10,0,0,86.9,33.7,6,13,2,2,0,0,7,0,2,4,4
0,56.14,716,50,0.74,2.7,267.6,41,12,13,1,1,0,0,7,0,2,4,4
1,116.52,1693,60,1.24,5.7,232.9,41,12,16,1,1,0,0,2,0,4,4,4
1,53.69,470,60,0,0,74.9,24.3,3.3,13,1,1,0,0,0,0,4,4,4
0,93.86,1300,85,1.24,8.7,250.5,38.3,9.3,13,1,1,0,0,7,0,4,2,4
1,83.13,588,75,1.24,0,107.9,35.3,1,13,1,1,0,0,6,0,2,2,5
0,38.29,187,30,0,0,21.9,9.7,4,16,2,2,0,0,0,0,4,4,4
1,56.56,456,60,0.25,0.7,203.9,19,7,20,1,1,0,0,7,0,2,1,4
0,412.46,2309,64,0.74,11.7,559.4,41,12,13,2,2,0,0,0,0,2,4,4
0,79.52,347,40,0,2.7,69.3,11.3,1,16,1,1,0,0,7,0,2,2,4
0,60.47,368,60,0,0.3,127.3,32,12,16,1,1,0,0,3,0,2,3,4
0,43.53,648,50,0,3.3,242.1,35.7,12,16,1,1,0,0,6,0,4,2,2
0,51.25,404,60,0.5,0,140.2,3.7,1.7,13,2,1,0,0,1,0,4,1,4
0,19.99,6,20,0,0,0,0,0,20,2,1,0,0,5,0,2,4,5
0,37.48,133,45,0.74,0.3,55,1,9.3,16,1,1,0,0,0,0,4,4,4
0,40.24,371,40,0.25,0,96.3,16.3,4,20,1,1,0,0,4,0,2,4,5
1,107.22,652,50,0.5,0,246.7,41,12,13,2,1,0,0,0,0,3,4,4
1,100.48,439,30,0,0.7,149.7,3.3,1,13,1,1,0,0,7,0,4,2,4
1,30.35,135,30,0.25,0,7.9,7.3,0,20,1,1,0,0,2,0,2,4,4
0,50.24,208,70,0.25,0.7,51.2,7,2.7,18,1,1,0,0,4,0,4,4,4
0,11.21,118,10,0,0,12.3,17.7,6.3,16,2,2,0,0,7,0,2,3,5
1,30.07,254,30,0,3.3,95.9,17,10.3,16,1,1,0,0,7,0,2,2,5
0,61.16,434,50,0,1.7,193.2,21,0,16,1,1,0,0,7,0,3,2,4
0,53.93,454,27,0.25,10,124.3,35,5.3,20,1,1,0,0,0,0,4,4,4
1,5.29,387,10,0,0,89.6,20.3,12,20,2,2,0,0,5,0,2,2,4
0,95.14,1214,95,0.25,11.3,400.3,12.3,1,13,1,1,0,0,0,0,4,4,4
0,42.04,834,45,0,1,84,26.7,7.3,17,1,1,0,0,3,0,2,2,4
0,39.13,173,30,0.74,0,26.8,4,0.3,15,1,1,0,0,0,0,2,2,4
0,74.99,372,85,0,0,0,0,0,19,1,1,0,0,0,0,4,4,4
0,75.86,1299,37,0,2,141.3,41,11.3,19,1,1,0,0,7,0,3,4,4
0,29.99,24,40,0,0,1.2,0,0,17,1,1,0,0,4,0,2,3,4
1,30.1,569,30,0,2.7,153.5,41,12,19,1,1,0,0,7,0,4,1,5
0,43.84,169,40,0.25,0.3,18.5,1.3,1,17,2,1,0,0,6,0,2,2,4
0,59.29,1719,60,0.5,13.7,583.7,41,12,13,1,1,0,0,5,0,4,4,4
0,88.21,882,75,1.24,1,139.8,11.7,0.3,13,1,1,0,0,6,0,3,4,4
0,37.06,366,35,0,0,195.3,38.7,12,13,1,1,0,0,6,0,4,2,4
0,89.12,144,85,0.74,0,10.5,18.3,3.3,19,2,2,0,0,5,0,2,4,4
0,82.44,1334,85,1.24,11.7,332.8,27.3,1.3,17,1,1,0,0,7,0,2,4,4
0,159.41,585,64,0.99,11,187.4,30.7,3,17,1,1,0,0,0,0,4,4,4
1,29.99,40,30,0,0,4.7,0.3,0,15,1,1,0,0,7,0,2,4,5
0,50.24,221,60,0.25,1,44,12.7,1,15,2,2,0,0,0,0,2,2,4
1,125.23,1229,50,1.24,1.7,310.1,41,12,15,2,2,0,0,0,0,1,2,4
0,14.44,706,10,0,0,213.2,16.7,12,17,2,2,0,0,0,0,2,1,4
0,75.5,361,85,0.5,0,20,16.3,3.3,19,2,2,0,0,7,0,2,4,5
0,29.42,103,32,0,1.3,24.1,6.7,2,13,1,1,0,0,6,0,4,2,4
0,60.45,631,45,1.24,5.7,118.8,41,10,13,1,1,0,0,7,0,2,4,4
1,36.03,324,30,0,0,114.5,32.7,9,15,1,1,0,0,7,0,3,2,5
1,10,10,10,0,0,0,0,0,19,2,2,0,0,7,0,2,4,5
0,30.85,276,30,0,0,23.1,7,0.3,13,2,2,0,0,0,0,3,4,4
1,47.28,270,40,0,8,13.8,5,0,13,1,1,0,0,4,0,2,4,4
1,55.94,1044,10,1.24,0,326.4,41,1.7,15,2,2,0,0,7,0,3,2,5
0,73.24,671,52,1.24,0,138.6,18,2,15,1,1,0,0,0,0,3,2,4
1,35.88,158,45,0.25,0,16.3,3.7,0,19,1,1,0,0,6,0,2,3,4
0,86.19,958,60,0,0,217.7,36,12,17,2,1,0,0,6,0,2,2,5
1,33.24,2,30,0,0,0,0,0,17,2,1,0,0,6,0,4,4,5
1,108.94,1032,50,0.99,0,102.8,11.7,6,19,1,1,0,0,7,0,2,2,1
1,63.64,476,50,0,0,191.7,13,12,15,2,2,0,0,7,0,1,1,5
1,46.76,190,10,0,0,14.6,6,1.3,15,2,2,0,0,0,0,2,1,4
0,39.99,118,50,0,0,23.8,3.7,2,15,1,1,0,0,6,0,2,4,5
0,72.21,881,60,1.24,4,101.1,41,9,13,1,1,0,0,0,0,4,4,4
0,30.26,68,30,0,0.3,1.1,1,0,13,1,1,0,0,4,0,2,4,2
0,60.41,793,50,1.24,3.7,188.3,13,4.3,19,1,1,0,0,5,0,4,2,5
1,40.24,130,50,0.25,0,1.3,6.3,0,15,1,1,0,0,7,0,2,2,5
0,58.96,678,60,0.5,1.7,104.1,13.3,0,15,1,1,0,0,7,0,2,2,4
0,60.71,502,45,1.24,0,83.9,38.3,1.3,13,1,1,0,0,6,0,4,2,4
0,90.25,1580,75,1.24,5,469.9,30.3,2.3,15,1,1,0,0,5,0,4,4,5
1,40.5,469,50,0.25,0,254,34.7,12,19,1,1,0,0,7,0,3,2,4
1,49.99,551,60,0,3.3,130,41,10.7,19,1,1,0,0,2,0,4,4,4
0,11.73,111,10,1.24,0,25.5,9.3,4,15,2,2,0,0,7,0,4,2,4
0,96.76,1544,85,0.5,0.7,743.6,41,12,13,1,1,0,0,0,0,4,4,4
0,80.7,529,29,0,1.7,81.6,2.3,0,13,1,1,0,0,0,0,4,4,4
0,54.53,280,40,0.99,0,23.2,7.7,0,13,1,1,0,0,0,0,4,4,4
0,51.3,376,60,0.25,0.3,30.2,41,11.7,15,2,2,0,0,7,0,3,4,5
0,114.32,254,90,0,1.3,43.6,24,12,13,2,2,0,0,0,0,3,4,4
0,29.99,320,40,0,0,60.4,20,5,17,1,1,0,0,0,0,2,4,4
0,150.53,942,99,1.24,1.7,341.3,41,12,13,1,1,0,0,5,0,4,1,4
1,33.15,524,37,1.24,0.7,142.4,41,12,15,2,1,0,0,6,0,1,4,4
0,129.7,1428,63,0,3.3,672.3,33.7,0,17,1,1,0,0,7,0,4,2,5
1,17.85,343,10,0,0,91.4,15.7,9.7,15,2,2,0,0,6,0,3,2,4
0,62.44,821,60,1.24,0.3,333.6,41,12,15,1,1,0,0,5,0,2,4,4
0,55.4,374,39,0,0.3,87.5,22,3.7,13,1,1,0,0,0,0,4,4,4
0,10.09,136,10,0,0,10.4,15,7.3,13,2,2,0,0,7,0,1,1,5
1,41.78,250,50,0,2.7,35.6,8.3,2.7,15,2,2,0,0,1,0,3,4,4
0,60.02,917,60,0.5,6,138.1,32.7,10,13,1,1,0,0,0,0,4,4,4
0,53.49,607,60,0.25,0,95.7,41,12,17,2,2,0,0,0,0,4,2,4
1,114.58,2185,90,1.24,2.3,419.6,41,12,15,1,1,0,0,6,0,3,4,4
1,40.84,213,30,0,0,8.1,16.7,1.3,17,1,1,0,0,0,0,4,4,4
1,89.39,391,71,1.24,3.3,14.9,9,0,17,1,0,0,0,0,0,3,1,4
0,58.6,413,47,0,2.3,161.4,34.3,4.7,15,1,1,0,0,2,0,4,4,4
0,31.43,69,30,0,0,5.1,2.7,0,13,1,1,0,0,7,0,2,1,4
0,47.49,696,35,0,0.3,280.3,4.3,0,17,1,1,0,0,4,0,2,4,4
1,32.49,80,29,0.25,0.7,2.8,10.3,0,15,1,1,0,0,4,0,4,1,4
0,13.38,37,12,1.24,0,3.5,2.3,0.3,13,2,2,0,0,4,0,2,2,4
1,30.82,302,34,0,0,196.1,15.3,1.3,19,1,1,0,0,6,0,2,2,5
0,115,831,60,1.24,0.3,306.9,13,9.7,15,1,1,0,0,7,0,3,4,5
0,93.99,694,40,0.25,2,444.7,13.7,1,19,2,2,0,0,7,0,4,1,4
0,48.77,203,30,1.24,0,29.9,10.3,0.7,15,2,1,0,0,0,0,3,4,4
0,21.44,128,17,1.24,1.3,10.6,1,0,17,1,1,0,0,7,0,4,1,4
1,45.52,371,50,0,0,51,20.3,1.7,19,1,1,0,0,6,0,2,2,4
0,40.41,744,45,0,11,126.6,26.7,10,17,1,1,0,0,7,0,4,2,5
0,52.88,671,70,0.5,4.7,129.7,41,3.7,19,1,1,0,0,0,0,2,1,4
0,66.3,1349,45,1.24,6,588.3,41,12,15,2,1,0,0,6,0,4,2,4
0,76.73,888,85,0.74,7.3,60.4,7,0,13,1,1,0,0,7,0,2,4,4
0,149.7,736,40,0.99,2.3,324.2,34.7,8.7,19,1,1,0,0,2,0,4,3,4
1,34.33,115,30,0.5,1.3,19.1,5,0,13,1,1,0,0,7,0,2,2,4
0,21.83,14,20,0,0,0,0,0,15,1,1,0,0,7,0,2,2,4
0,47.49,360,60,0,0.3,18.7,36.7,3.7,17,2,2,0,0,7,0,1,2,5
1,45.25,135,40,0,0.7,9.2,2.7,0,13,1,1,0,0,7,0,2,1,4
0,44.01,500,40,1.24,0,0,0,0,19,1,1,0,0,0,0,2,2,4
1,50.48,311,60,0.5,1.7,46.1,11,1,17,1,1,0,0,0,0,3,4,4
0,40.14,168,40,0,0,29,8.3,3,15,2,2,0,0,7,0,2,2,4
0,63.28,314,70,0.5,0,40.5,7.7,3,17,2,2,0,0,7,0,2,4,4
0,73.89,679,53,0.5,0.3,203,41,12,13,1,1,0,0,7,0,4,1,5
0,30.52,62,20,0,0,5.7,0.7,0,17,1,1,0,0,7,0,2,2,4
0,29.99,138,40,0,0,43.7,9.3,2,19,2,2,0,0,6,0,1,2,5
1,10.59,170,10,0.5,0,28.7,14.7,7.3,13,2,2,0,0,0,0,2,4,4
0,153.04,563,48,1.24,0.7,245.7,10.7,12,15,1,1,0,0,6,0,3,2,4
1,42.2,496,60,0.5,0,140,27.3,12,17,1,1,0,0,0,0,2,4,4
0,32.17,262,30,0.25,0,65.1,14,3.3,17,1,1,0,0,0,0,2,4,4
1,29.2,234,40,0,0.7,33.2,13,3.7,15,1,1,0,0,6,0,2,2,5
1,32.48,850,10,0.5,0,204.8,41,1.7,19,2,2,0,0,0,0,2,2,4
0,57.45,361,30,0,0,0,0,0,17,1,1,0,0,7,0,2,1,4
1,155.25,1195,64,1.24,4,412.5,41,12,15,1,1,0,0,6,0,4,4,4
0,30.24,71,40,0.25,0,9.9,5.7,2.7,17,1,1,0,0,5,0,4,2,4
0,39.35,221,45,0,0,41.5,2.7,3,19,1,1,0,0,0,0,4,4,4
1,69.06,1446,60,0.25,2.7,599.3,24.3,8.3,13,1,1,0,0,0,0,4,2,4
0,57.03,226,60,0.74,0,89.1,10,3,19,2,2,0,0,6,0,2,1,5
0,43.66,406,45,0,0.3,55.9,11,8.7,17,2,1,0,0,7,0,2,1,4
1,22.45,34,20,0,0,4.7,1.3,0,15,1,1,0,0,3,0,2,4,5
0,148.79,504,70,0,0.7,176.8,26.3,4.7,15,2,2,0,0,7,0,3,4,4
1,40.83,156,30,0.25,0,10.9,6.7,1.7,19,1,1,0,0,7,0,4,4,5
0,70.42,966,26,1.24,14.3,166.3,41,5.7,15,1,1,0,0,0,0,4,2,4
0,38.3,398,45,0.99,1.3,29.5,1.3,1,13,2,1,0,0,0,0,1,2,4
1,95.92,810,110,0.74,0.3,268.6,26.7,10,15,2,1,0,0,6,0,1,4,4
0,71.86,1569,68,0,5,711.6,28,4.3,19,1,1,0,0,5,0,2,4,4
0,74.05,509,46,0,1,171.6,41,12,13,1,1,0,0,0,0,2,4,4
0,86.92,289,47,0.74,0,76.8,10.3,2.7,13,1,1,0,0,0,0,2,2,4
1,142.74,945,69,1.24,0.3,290,25.7,0,13,2,2,0,0,7,0,3,1,5
1,132.37,1378,85,1.24,0,244,41,8.3,13,1,1,0,0,7,0,3,1,5
0,31.77,204,40,0.25,0.7,17.8,16.3,3.3,17,1,1,0,0,6,0,4,4,5
0,30.09,43,40,0,0,5.3,0.7,1.7,17,2,2,0,0,6,0,1,1,4
0,36.08,66,46,0,0,2.3,6,1,15,1,1,0,0,5,0,4,4,4
0,78.24,900,75,0,2,275.2,41,12,17,1,1,0,0,1,0,4,4,5
0,76.41,1004,36,0.74,1,121.3,41,4.7,17,1,1,0,0,5,0,2,2,1
0,71.97,436,45,0.5,0.3,184.8,4,0.3,17,1,1,0,0,3,0,3,4,4
0,50.44,1131,60,0,0,217.6,24,9.7,13,1,1,0,0,6,0,4,4,4
0,59.99,542,70,0,10.7,55.9,17.7,1.7,15,2,2,0,0,4,0,2,3,5
0,43.7,133,50,0,0,3.1,11,0.7,13,1,1,0,0,6,0,3,4,4
1,75.98,504,50,0.25,0,191.1,41,12,13,1,1,0,0,7,0,2,2,5
1,84.19,340,45,0.25,0,1.8,2.3,0,13,1,1,0,0,7,0,2,4,1
1,7.62,0,5,0,0,0,0,0,13,1,1,0,0,6,0,3,2,4
1,49.33,353,50,0.25,0.3,53.8,41,6,13,1,1,0,0,0,0,3,4,4
0,12.44,426,10,0.25,0,26,16,2.7,13,2,2,0,0,6,0,2,2,2
0,35.72,665,45,0,3.3,123.1,27.7,7,15,1,1,0,0,2,0,4,4,4
0,40.49,212,40,0,0.7,36.2,11.3,1.3,13,1,1,0,0,1,0,2,2,5
0,38.31,765,35,0.25,1,306.1,37,4.7,19,1,1,0,0,0,0,2,4,4
0,51.72,1506,50,0,4,748.3,28.7,12,19,1,1,0,0,0,0,4,1,4
0,90.88,606,85,0,0,160.2,19,0.3,17,1,1,0,0,7,0,2,1,5
0,88.72,558,95,1.24,1.3,76.8,41,6,13,2,2,0,0,6,0,2,4,4
0,34.98,212,40,0,0,73.5,12,0,19,1,1,0,0,4,0,3,4,4
1,77.91,786,80,0.5,1.3,165,28.7,0,19,1,1,0,0,5,0,4,2,4
0,66.24,1194,60,1.24,5.3,326.6,41,12,19,2,1,0,0,5,0,2,4,4
0,10.75,14,10,0,0,0,0,0,19,1,1,0,0,6,0,4,2,4
0,76.3,807,75,0.5,0,332.5,41,12,13,1,1,0,0,0,0,4,4,4
0,18.46,378,18,0,2,129.2,11.7,1.7,19,2,2,0,0,2,0,3,4,4
0,10,6,10,0,0,0,0,0,15,2,2,0,0,7,0,3,4,2
1,41.72,171,48,0.74,0.7,6.6,3.3,0,13,1,1,0,0,3,0,3,4,4
1,60.58,1034,66,0.25,7.3,328.6,41,12,15,1,1,0,0,5,0,2,4,4
1,53.69,136,60,0,0,39.5,1,0.3,13,1,1,0,0,2,0,3,1,4
1,55.93,751,50,0.74,1.7,185.4,41,12,17,1,1,0,0,7,0,2,1,5
0,47.8,257,40,0,0,24.5,19,2,13,2,2,0,0,7,0,1,4,4
0,100.82,1389,60,1.24,4.7,411.9,41,8,19,1,1,0,0,0,0,4,2,4
0,34.25,82,40,0.99,0,31.3,1.7,0.7,13,1,1,0,0,6,0,4,2,4
0,20.69,467,10,0.99,0,117,8.7,10.7,19,2,2,0,0,0,0,4,4,4
0,83.8,281,60,0.25,0,11.4,7.7,3.7,15,2,2,0,0,0,0,2,4,4
1,59.01,242,30,0,0,41.2,2.7,0.7,15,1,1,0,0,0,0,4,4,4
1,37.87,153,30,1.24,0,0,0,0,19,1,1,0,0,6,0,2,4,5
0,55.35,639,50,0,1.3,91.3,16,6.7,15,1,1,0,0,7,0,2,2,4
0,29.99,40,30,0,0,0.3,1.3,0,15,1,1,0,0,5,0,2,2,4
0,46.53,107,20,0,0,6.6,0.7,0,13,2,1,0,0,7,0,2,2,4
1,43.24,89,50,0,3.7,6,6.3,0,17,2,2,0,0,4,0,4,4,5
1,54.19,317,50,0,0.3,68.3,7.7,1.3,15,1,1,0,0,6,0,2,2,4
1,106.69,1596,85,1.24,0,363.2,41,12,13,1,1,0,0,6,0,2,4,4
0,35.99,650,36,0,0,66.2,38.3,2.3,19,1,1,0,0,0,0,3,2,4
0,66.33,805,50,0,1,164.5,18.7,2,15,1,1,0,0,3,0,4,4,4
0,82.84,262,85,0,0.7,7.7,5,0,15,2,2,0,0,4,0,3,4,4
0,37.38,298,45,1.24,0,14.9,1,0,19,1,1,0,0,7,0,2,1,4
1,39.38,80,37,0.5,0,2.4,2,0.7,17,2,2,0,0,4,0,4,2,4
1,10,37,10,0,0,5.1,15,4,19,2,2,0,0,7,0,2,1,5
0,69.99,156,80,0,0,33.7,24.3,6.7,15,2,2,0,0,7,0,2,1,4
1,13.1,92,10,0,0,26.2,2,0,17,2,2,0,0,4,0,4,4,5
0,39.37,1178,45,0,0,58.5,37,5,19,1,1,0,0,6,0,2,2,4
0,38.09,345,30,0.25,2.3,34,7.7,3,13,1,1,0,0,5,0,2,2,4
0,54.11,301,50,0,0,88.2,19,7.3,17,1,1,0,0,0,0,2,4,4
1,30.63,20,40,0,0,3.2,0.3,0,19,1,1,0,0,6,0,2,1,5
0,46.6,246,50,1.24,0.3,3.2,0,0,15,1,1,0,0,6,0,2,4,4
1,33.24,5,40,0,0,0,0,0,15,1,1,0,0,3,0,2,1,5
1,30.24,89,40,0.25,0,2.9,2,0.3,19,1,1,0,0,7,0,2,1,5
0,20.17,1,30,0,0,0,0,0,13,2,2,0,0,6,0,3,3,5
1,52.58,146,50,0.99,0,18.1,10,0,13,2,1,0,0,7,0,2,2,5
1,125.98,1715,62,1.24,0.7,383.1,13.3,1.3,17,2,1,0,0,1,0,4,4,5
0,57.94,539,50,0,0,145.8,4.3,0,13,1,1,0,0,0,0,3,2,4
1,48.65,525,50,1.24,0.3,90,41,4.3,17,1,1,0,0,3,0,2,2,4
0,79.99,654,90,0,0,119.4,32.7,5.7,17,2,2,0,0,7,0,4,2,5
1,410.99,1538,60,0.25,0.3,539.6,41,12,17,2,2,0,0,0,0,3,4,4
0,85.41,985,85,1.24,0,344.2,41,12,13,1,1,0,0,4,0,4,4,4
1,63.24,204,60,0,0,27.4,5.3,0,15,2,2,0,0,4,0,2,4,4
